gid,role,role_score,cluster_id,priority_score,evidence,role_label,rank,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_payers,seeds_upstream,from_consolidators,betweenness,fast_out_share,max_payers_same_day,n_cycles,n_mutual,route_hits,forward_prob,flags,rule
100000005820746100,terminal,1.0,24,0.2916,"Получил 1,99 млн ₸ от 1 плательщика, дальше ушло только 3%. Деньги остаются.",Конечный получатель,,3,False,1,1,1989000.0,60000.0,2,1,0.0302,0,1,0,0.0,,1,0,1,0,,mutual_transfers,keeps
100000004544958100,peripheral,0.9,10,0.2913,"Вход 168 000 ₸ от 1 плательщика, выход 23 200 ₸ 2 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,2,168000.0,23200.0,3,2,0.1381,0,8,0,0.0,0.2241,1,0,1,0,,mutual_transfers,none
100000004591973100,peripheral,0.9,12,0.291,"Вход 10 000 ₸ от 1 плательщика, выход 100 000 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,3,False,1,1,10000.0,100000.0,1,1,10.0,0,9,0,0.0,,1,0,0,0,,,none
100000002185328100,peripheral,0.8,22,0.2909,"Вход 15 000 ₸ от 1 плательщика, выход 55 000 ₸ 4 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,3,False,1,4,15000.0,55000.0,1,4,3.6667,0,7,0,0.0001,,1,0,0,0,,,none
100000002934441100,terminal,0.5,2,0.2908,"Получил 60 846 ₸ от 2 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 1). Деньги остаются.",Конечный получатель,,1,False,2,0,60845.6,0.0,2,0,0.0,1,7,0,0.0,,2,0,0,0,,,keeps
100000005602999100,peripheral,0.9,34,0.2908,"Вход 5 000 ₸ от 1 плательщика, выход 16 000 ₸ 2 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,2,False,1,2,5000.0,16000.0,1,3,3.2,0,8,0,0.0,0.6875,1,0,1,0,,fast_transit;mutual_transfers,none
100000001063678100,peripheral,0.9,23,0.2906,"Вход 35 000 ₸ от 1 плательщика, выход 90 000 ₸ 2 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,3,False,1,2,35000.0,90000.0,1,2,2.5714,0,7,0,0.0,0.2222,1,0,0,0,,,none
100000003044431100,terminal,0.5,3,0.2905,"Получил 60 000 ₸ от 2 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 2). Деньги остаются.",Конечный получатель,,2,False,2,0,60000.0,0.0,2,0,0.0,0,7,0,0.0,,1,0,0,0,,,keeps
100000008514970100,terminal,0.79,20,0.2901,"Получил 379 966 ₸ от 1 плательщика, дальше ушло только 8%. Деньги остаются.",Конечный получатель,,3,False,1,1,379966.0,31000.0,1,1,0.0816,0,1,0,0.0,1.0,1,0,0,0,,fast_transit,keeps
100000005668605100,terminal,0.5,19,0.2898,"seed. Получил 94 500 ₸ от 3 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 0). Деньги остаются.",Конечный получатель,,0,True,3,0,94500.0,0.0,3,0,0.0,1,10,1,0.0,,1,0,0,0,,seed,keeps
100000008655779100,peripheral,0.9,29,0.2895,"Вход 47 000 ₸ от 1 плательщика, выход 24 704 ₸ 2 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,2,47000.0,24704.0,1,2,0.5256,0,7,0,0.0001,,1,0,0,0,,,none
100000005268319100,peripheral,0.75,2,0.2892,"Вход 19 713 ₸ от 1 плательщика, выход 91 000 ₸ 5 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,3,False,1,5,19712.8,91000.0,2,10,4.6163,0,7,0,0.0,0.2637,1,0,1,0,,mutual_transfers,none
100000008620570100,peripheral,0.8,6,0.2887,"Вход 145 000 ₸ от 2 плательщиков, выход 31 800 ₸ 2 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,2,2,145000.0,31800.0,2,2,0.2193,0,7,0,0.0,0.3145,1,0,0,0,,,none
100000008738526100,peripheral,0.9,21,0.2886,"Вход 15 000 ₸ от 1 плательщика, выход 140 000 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,3,False,1,1,15000.0,140000.0,1,1,9.3333,0,8,0,0.0,,1,0,0,0,,,none
100000005182219100,terminal,0.5,7,0.2885,"Получил 55 000 ₸ от 2 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 3). Деньги остаются.",Конечный получатель,,3,False,2,0,55000.0,0.0,2,0,0.0,0,7,0,0.0,,1,0,0,0,,,keeps
100000005942793100,terminal,0.5,2,0.2885,"Получил 55 000 ₸ от 4 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 2). Деньги остаются.",Конечный получатель,,2,False,4,0,55000.0,0.0,4,0,0.0,0,7,0,0.0,,2,0,0,0,,,keeps
100000002600345100,terminal,0.5,4,0.2873,"Получил 52 400 ₸ от 2 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 1). Деньги остаются.",Конечный получатель,,1,False,2,0,52400.0,0.0,2,0,0.0,1,7,0,0.0,,1,0,0,0,,,keeps
100000003068941100,peripheral,0.7,2,0.2873,"Вход 94 000 ₸ от 3 плательщиков, выход 25 000 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,3,1,94000.0,25000.0,3,2,0.266,0,7,0,0.0,1.0,1,0,0,0,,fast_transit,none
100000003221510100,peripheral,0.9,2,0.2873,"Вход 24 000 ₸ от 1 плательщика, выход 120 000 ₸ 2 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,3,False,1,2,24000.0,120000.0,1,3,5.0,0,7,0,0.0,,1,0,0,0,,,none
100000005911352100,peripheral,0.8,39,0.287,"Вход 15 000 ₸ от 2 плательщиков, выход 24 000 ₸ 3 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,2,False,2,3,15000.0,24000.0,2,3,1.6,0,7,0,0.0001,,1,0,1,0,,mutual_transfers,none
100000008418835100,peripheral,0.8,15,0.2865,"seed. Вход 1,37 млн ₸ от 1 плательщика, выход 186 179 ₸ 4 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,0,True,1,4,1372000.0,186179.0,67,6,0.1357,1,1,0,0.0003,0.855,1,0,0,9,,seed;recurring_route,none
100000004750321100,terminal,0.5,9,0.2864,"Получил 50 185 ₸ от 2 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 3). Деньги остаются.",Конечный получатель,,3,False,2,0,50185.0,0.0,2,0,0.0,0,7,0,0.0,,1,0,0,0,,,keeps
100000002836736100,terminal,0.853,8,0.2863,"Получил 509 000 ₸ от 2 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 1). Деньги остаются.",Конечный получатель,,1,False,2,0,509000.0,0.0,2,0,0.0,1,3,0,0.0,,2,0,0,0,,,keeps
100000003724440100,terminal,0.5,3,0.2863,"Получил 50 000 ₸ от 2 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 2). Деньги остаются.",Конечный получатель,,2,False,2,0,50000.0,0.0,2,0,0.0,0,7,0,0.0,,1,0,0,0,,,keeps
100000005620225100,terminal,0.5,2,0.2862,"Получил 49 846 ₸ от 2 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 1). Деньги остаются.",Конечный получатель,,1,False,2,0,49845.66,0.0,2,0,0.0,1,7,0,0.0,,1,0,0,0,,,keeps
100000001411870100,terminal,0.977,8,0.2861,"Получил 900 000 ₸ от 2 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 1). Деньги остаются.",Конечный получатель,,1,False,2,0,900000.0,0.0,4,0,0.0,1,2,0,0.0,,1,0,0,0,,,keeps
100000003406094100,peripheral,0.85,4,0.2861,"Вход 70 000 ₸ от 1 плательщика, выход 47 000 ₸ 3 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,3,70000.0,47000.0,4,3,0.6714,0,7,0,0.0,0.1489,1,0,1,0,,mutual_transfers,none
100000008760098100,peripheral,0.9,21,0.286,"Вход 7 000 ₸ от 1 плательщика, выход 390 000 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,3,False,1,1,7000.0,390000.0,1,1,55.7143,0,9,0,0.0,,1,0,0,0,,,none
100000003204491100,peripheral,0.9,2,0.2854,"Вход 140 000 ₸ от 1 плательщика, выход 100 000 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,1,140000.0,100000.0,1,2,0.7143,0,7,0,0.0,1.0,1,0,0,0,,fast_transit,none
100000005619339100,transit,0.779,4,0.2853,"Получил 5 000 ₸ от 1 плательщика, передал дальше 109% (5 443 ₸) 1 получателю. Признаки транзита.",Транзит,,2,False,1,1,5000.0,5442.6,1,1,1.0885,0,7,0,0.0,,1,0,0,0,,,pass_through
100000005481280100,peripheral,0.85,15,0.2852,"Вход 32 700 ₸ от 1 плательщика, выход 50 000 ₸ 3 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,2,False,1,3,32700.0,50000.0,1,3,1.5291,0,7,0,0.0,0.34,1,0,0,0,,,none
100000000785800100,transit,1.0,56,0.285,"Получил 19 000 ₸ от 1 плательщика, передал дальше 100% (19 000 ₸) 1 получателю; 100% ушло в течение 2 дней. Признаки транзита.",Транзит,,2,False,1,1,19000.0,19000.0,1,1,1.0,0,1,0,0.0,1.0,1,1,0,0,,fast_transit;cycle,pass_through
100000005958064100,peripheral,0.9,14,0.285,"Вход 5 746 ₸ от 1 плательщика, выход 163 987 ₸ 2 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,1,False,1,2,5746.0,163986.84,1,3,28.5393,1,7,0,0.0,,1,0,0,0,,,none
100000008493007100,transit,1.0,1,0.2846,"Получил 26 150 ₸ от 1 плательщика, передал дальше 100% (26 150 ₸) 1 получателю; 100% ушло в течение 2 дней. Признаки транзита.",Транзит,,3,False,1,1,26150.0,26150.0,1,1,1.0,0,1,0,0.0,1.0,1,0,0,0,,fast_transit,pass_through
100000006122699100,terminal,0.5,4,0.2843,"Получил 45 865 ₸ от 2 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 2). Деньги остаются.",Конечный получатель,,2,False,2,0,45865.0,0.0,2,0,0.0,0,7,0,0.0,,2,0,0,0,,,keeps
100000008531133100,peripheral,0.85,4,0.2843,"Вход 25 000 ₸ от 1 плательщика, выход 158 272 ₸ 3 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,2,False,1,3,25000.0,158271.68,1,3,6.3309,0,7,0,0.0,0.2007,1,0,0,0,,,none
100000001633685100,terminal,0.5,2,0.2838,"Получил 45 000 ₸ от 3 плательщиков, исходящих от 5 000 ₸ в июле нет (колено 2). Деньги остаются.",Конечный получатель,,2,False,3,0,45000.0,0.0,3,0,0.0,0,7,0,0.0,,1,0,0,0,,,keeps
100000004580202100,peripheral,0.85,23,0.2835,"Вход 9 000 ₸ от 1 плательщика, выход 45 000 ₸ 3 получателям. Пороги ролей не достигнуты, признаков роли нет. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Периферия,,2,False,1,3,9000.0,45000.0,1,4,5.0,0,7,0,0.0001,0.1111,1,0,0,0,,,none
